REF_AREA,REF_AREA_LABEL,TIME_PERIOD,Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),"Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)",Market capitalization of listed domestic companies (% of GDP),Monetary Sector credit to private sector (% GDP),"Portfolio equity, net inflows (BoP, current US$)","Stocks traded, total value (% of GDP)","Stocks traded, turnover ratio of domestic shares (%)",Domestic credit to private sector (% of GDP)_Gap,Domestic credit to private sector by banks (% of GDP)_Gap,"Foreign direct investment, net inflows (BoP, current US$)_Gap","Foreign direct investment, net outflows (% of GDP)_Gap",Market capitalization of listed domestic companies (% of GDP)_Gap,Monetary Sector credit to private sector (% GDP)_Gap,"Portfolio equity, net inflows (BoP, current US$)_Gap","Stocks traded, total value (% of GDP)_Gap","Stocks traded, turnover ratio of domestic shares (%)_Gap",target_credit_gap2,Domestic credit to private sector (% of GDP)_Gap_Lag1,Domestic credit to private sector by banks (% of GDP)_Gap_Lag1,"Foreign direct investment, net inflows (BoP, current US$)_Gap_Lag1","Foreign direct investment, net outflows (% of GDP)_Gap_Lag1",Market capitalization of listed domestic companies (% of GDP)_Gap_Lag1,Monetary Sector credit to private sector (% GDP)_Gap_Lag1,"Portfolio equity, net inflows (BoP, current US$)_Gap_Lag1","Stocks traded, total value (% of GDP)_Gap_Lag1","Stocks traded, turnover ratio of domestic shares (%)_Gap_Lag1"
KOR,"Korea, Rep.",1993,-0.38072849266554076,-0.2989955871862265,-0.31361155686528974,-0.37596278200384187,-0.3697514419099224,-0.23177779639814533,-0.09557743175953609,0.3897203259134172,1.088644802274322,-0.3059464246249283,-0.26204460471661223,-0.03480430981542728,-0.1891772550359553,0.21825387245143812,-0.28637364120062536,0.049104489416616416,0.7091851127455557,0.38872921777488495,-7.009955551759404,0.04594156345102496,0.07909927933011447,-0.010071723700096938,-0.12818750137636806,-0.1670084753981915,0.04466561499052883,-0.013924739375702122,-0.2595829299640009,-0.5818170739962786
KOR,"Korea, Rep.",1994,-0.36828399172375487,-0.28064506841410086,-0.31057430085900173,-0.25882949891495843,-0.24101969677566873,-0.21724056149194843,-0.13500555930789407,0.5585307077847754,1.0704543350036322,-0.625002225492048,-0.543793352626288,-0.04106380423701512,-0.005900511099627721,0.6648216469182212,-0.5893554621832332,-0.031186676655273957,0.9499619940577121,-0.10398123561351304,-7.915834354112619,-0.30322334283128094,-0.25982589736845235,-0.025518167033876184,-0.18462611595243245,0.2348817454702038,-0.2839642050372917,0.07395430336840261,0.732174625580561,0.3962503146459549
KOR,"Korea, Rep.",1995,-0.3839219991042812,-0.29916902253829275,-0.29709479301643876,-0.18273823865754926,-0.4457219553305243,-0.2355083399925886,-0.12705923269212982,-0.042099605817289824,0.37855904068737256,-1.3314411104100075,-1.2170101839861442,-0.02468640007327379,0.09705257058829203,-0.0633417002234142,-1.260204069805036,-0.03126152791761,-0.9194146251767099,-2.1056353390694196,-7.7590714951206365,-0.6258545221138465,-0.5421158455503245,-0.03194725901743941,0.0017733676841187704,0.6902139016731116,-0.5876207996014343,-0.019499704837382725,0.9774552273899842,-0.10000607636615748
KOR,"Korea, Rep.",1996,-0.3139806416307273,-0.22077410479654982,-0.2941453709005725,-0.10364058954407342,-0.6518197311782965,-0.15380526905325442,-0.10426741261877297,-0.11216873162665993,0.7557922024466568,-1.441640368682022,-1.373383411090492,-0.03594148731767928,0.2054520000700277,-0.8227188369530366,-1.364851507185726,-0.004837584315692723,-1.3824712698824824,-1.6812141301481076,-8.485430377046022,-1.3402098477738418,-1.2166258330824167,-0.015126118086703494,0.10648060360100564,-0.0522404487730587,-1.2599634602861056,-0.01958682713024247,-0.9268879955784655,-2.1160656801444038
KOR,"Korea, Rep.",1997,-0.2112955656684897,-0.09292363215804213,-0.2889701581524282,-0.12666159233509983,-0.9936918466232499,-0.033852120461222684,-0.14931499104934384,-0.09393745657508078,4.769740725453962,-1.4282413844972983,-1.3463229322637427,-0.043346481070546526,0.12218894475683456,-2.1056040572970627,-1.352127561667194,-0.08921304240329574,-1.649257257936573,6.979135785077344,-9.476776827200169,-1.4516440124426468,-1.3732994314704023,-0.02668615573571166,0.21672698428153503,-0.8265211936188974,-1.3648439589306387,0.011169027629566796,-1.3986060935383533,-1.6885899974999004
KOR,"Korea, Rep.",1998,-0.10196991353883125,0.034586831538101145,-0.26213989896576134,0.07363980880391567,-0.4948568035000109,0.09385831917123513,-0.1318246636834289,0.14862334979336017,0.9327486620353029,-1.5136580522240772,-1.4717073458381877,0.0010462635278810047,0.46217020723962715,-0.4991096899676952,-1.4332409514246938,-0.06608740442755504,-1.3442057496005773,-1.8896692867342522,-11.319422839123988,-1.4380948775986566,-1.346186973216538,-0.034291783725522704,0.13204526098677433,-2.134584441661301,-1.3520916757967971,-0.08703884676380727,-1.67038230123577,7.034086706994464
KOR,"Korea, Rep.",1999,0.00642895141820363,0.17400647408135744,-0.21485831688430623,-0.11246263916695116,0.2052128011584808,0.2204861181337694,-0.02387654947192266,2.437734976283818,2.505809988459078,-1.7425525760406126,-1.642834038709624,0.09571602740968921,0.07127695488055674,1.761462030666323,-1.6506038059799195,0.11252113695082147,4.507930066511433,1.5046282917463283,14.407226321913527,-1.5244687349746435,-1.471812232861317,0.01130375789550835,0.4778192550670685,-0.49656086264839766,-1.4333857139256734,-0.060122018090353564,-1.3596248184585082,-1.8985453637477492
KOR,"Korea, Rep.",2000,0.11130834955519162,0.3054105272935187,-0.2070420987491629,-0.08611440867350514,-0.4986238815690745,0.34300259787611764,-0.010456612293778492,1.0518334664294304,3.0707822213122764,-2.100667417940263,-1.9609124643742677,0.09717931612929823,0.0756498750745128,-0.9421154753387876,-1.990676879795756,0.1396504051456292,0.3909676183822517,2.7406989610549215,16.69443881903466,-1.7559282788837247,-1.6432676363781393,0.10853854701190525,0.08026581303267695,1.808377054192191,-1.6512326592800934,0.14776740372540256,4.601974929091513,1.5201802888823541
KOR,"Korea, Rep.",2001,0.7851547666640465,1.1303646028382999,-0.2568189618085082,-0.2942147308135767,-0.21119927289167106,1.1301666394101753,-0.04761173305555046,0.6900306892214283,1.2183321707890693,2.5190329220500787,2.4800338757346854,-0.0380142047461078,-0.37614689144098684,-0.21197696448778014,2.39628370076798,0.08926985011677444,-0.9319133266994915,-1.3596208114318094,8.49755626214258,-2.1180561996006197,-1.9619570465877958,0.11004148273534511,0.0847132407238871,-0.9482611218178738,-1.992063112945513,0.17934421318691224,0.40800488761254466,2.7651467091573183
KOR,"Korea, Rep.",2002,0.9868100575923963,1.3654838517796608,-0.2672711947686948,-0.2653816078601914,-0.2719100802785495,1.3657333646662706,-0.1772966243059462,1.1879019254236902,2.2472355053085376,3.0029305470298424,2.8748535782369733,-0.07621400677533947,-0.40022619635835555,-0.7425827906135286,2.8558026413014854,-0.10962880036553209,0.0788863834035751,1.0757988972074102,-2.8383158670497863,2.5534130686979988,2.4875197355760297,-0.028815032303976303,-0.37478141298083917,-0.20379284291097666,2.4046677076062135,0.12070432746320797,-0.9396204847387086,-1.3646822366187787
KOR,"Korea, Rep.",2003,0.9539540303919497,1.3271754870300807,-0.25195116767684,-0.16347378960116876,-0.1189153033933245,1.3273520918670143,0.006950940836555568,0.6239418017182696,0.9160007766529259,1.498731316537896,1.4599038362992334,-0.05045385865446878,-0.309741908782766,-0.5565195961647125,1.4273847258883248,0.21952939142308586,-1.8037087590281387,-1.7585109233362337,-3.8682137494510442,3.042733309781078,2.8830978319737572,-0.06804983697970873,-0.39927099036270225,-0.7448123895904096,2.8652100469703194,-0.11080154078698107,0.09008618747888267,1.0882646957986457
KOR,"Korea, Rep.",2004,0.8414584224576759,1.196011644390781,-0.1892257925670267,-0.04515486813120415,0.038587987702828064,1.195938619675073,-0.05808201691815384,0.6491021489993566,0.6866507722530232,-0.6068490238976139,-0.4968997695244843,0.09202230802671017,-0.21109756164440005,-0.3740627213705879,-0.5721168159627349,0.13538162350557126,-2.097307003666599,-2.1160364475711204,3.231132992700651,1.5216778383224578,1.4654301678050865,-0.04159173179982108,-0.30724499667104965,-0.555097501140298,1.433610888967799,0.2723184693131628,-1.8277228105556544,-1.7664430800975026
KOR,"Korea, Rep.",2005,0.9365680891036916,1.306904412370868,-0.18574437654667425,-0.05507803470306217,0.5430899645150682,1.307042437526108,-0.13936763013533077,1.9184755055179998,1.3214377762277651,-0.7739189327105048,-0.674681228855093,0.09435307726979386,-0.3738415316058693,1.025343441681835,-0.7307697696653691,0.0235389723556056,0.9916071991298308,-0.5486003289249013,6.083821674661721,-0.6074978935170648,-0.49513218637852136,0.10474474833181655,-0.2069199091812585,-0.3690597103183982,-0.5703437610344471,0.17437561235651097,-2.1268127968643853,-2.1265416433233515
KOR,"Korea, Rep.",2006,1.191571528090922,1.604224739430597,-0.2304727871315521,0.12997010586859487,0.5967199819990843,1.6049286212940708,-0.2869330701479513,1.8946259163430201,1.227168482499482,0.5871364959317648,0.5508113618967267,-0.016793687952061515,-0.1808257202988843,0.8652238459540573,0.5617159055913076,-0.2044604911109135,0.5998289994974648,-0.6334852703014182,15.64072238176152,-0.7764400082081022,-0.67325513923801,0.1071386684868638,-0.37243677353759563,1.057811331567975,-0.7293500521797165,0.04419760461694059,1.0198794041086914,-0.5478250034954653
KOR,"Korea, Rep.",2007,1.3396378823939386,1.776862163705174,-0.233816463641925,0.5400711874700209,0.9620739909684762,1.777894607176204,-0.5546328312770407,2.639409378717424,1.3751858091110862,1.1396684906404588,1.0432438307474172,-0.025815940488301097,0.4347796402426463,1.8331119377447498,1.0864114273558987,-0.6438615995024135,2.3555394959814007,-0.17822868959434846,9.335572282582802,0.599867574410267,0.5545914528309766,-0.007019557267341631,-0.17613228455228722,0.8945492133819481,0.5660141297323984,-0.22117983068692137,0.6207730112608854,-0.6333208446514444
KOR,"Korea, Rep.",2008,1.613887440652293,2.0966224331399848,-0.21025502253629436,0.5422835435116188,-0.1616598991968261,2.0982634407656278,-0.6214907638447951,1.6121515708739245,2.53989242694942,2.953452230944035,2.692960548704476,0.03145263986545779,0.2882880899807906,-2.3852109148514784,2.808817034814818,-0.7622412568801376,-0.6293066822955647,2.5733001480845163,-0.5227225781093523,1.1585913103828898,1.0479698161644553,-0.016286262778632238,0.44996199704788775,1.8814331691810364,1.0918782056870993,-0.732615855323593,2.409323991877638,-0.1747878742780483
KOR,"Korea, Rep.",2009,1.5313801873701443,2.000423402930527,-0.23187014447917062,0.5288203297879098,0.8001147086758218,2.00188132564197,0.142613971323348,2.9463336367172017,1.8206537013854602,1.7670132208367764,1.6045625579085339,-0.019830411270067294,0.12878587801861066,0.7355324636188719,1.6821506310379695,0.4952226350955314,2.8746911069129464,1.11868508485027,0.5716414216241503,2.992700533619995,2.7008554111562098,0.04253397829269067,0.3009744673730143,-2.419678890071486,2.8181197984101876,-0.8704025386315717,-0.6313535969609835,2.5965431607383453
KOR,"Korea, Rep.",2010,1.358951934334406,1.7993813119276258,-0.22712412005922342,0.9115386745186702,0.9562941476794744,1.8004566135887143,0.12752278291252325,2.2085651531293538,1.0660689255883065,-0.09348536025565861,-0.0971809613217078,-0.0076777874111882876,0.739711822318528,1.061363695031993,-0.08461633105125115,0.45066223837815556,0.8174978537979074,-0.39545407850138276,-2.476485070496409,1.7929661425278056,1.6103667587575212,-0.010138558935073448,0.13875459533640166,0.7623124956068544,1.6889441855923288,0.5932085487195995,2.938186309828061,1.1314595266725447
KOR,"Korea, Rep.",2011,1.4124564580902075,1.861764715717904,-0.22437332230919724,0.8489791563075054,0.6024217578211789,1.8629587447726634,-0.2725093311287946,2.4509398309774526,1.7095439346213515,0.11294533932532234,0.09172866965829106,-0.0014030275544354054,0.5339625032429143,-0.36982860855571925,0.11141442311707045,-0.23252460113230425,1.4666105320731522,1.2330846973115759,-6.088219320966942,-0.08838141373050012,-0.0946455737776551,0.002343333589811806,0.7600897310000894,1.09453852184606,-0.0817575593392408,0.5413429714187286,0.8425133514755363,-0.3935765904375374
KOR,"Korea, Rep.",2012,1.374090682611398,1.8170322801140415,-0.22713909174509075,0.8665053966479667,0.8856801032525334,1.8181411748996024,0.03525184614468416,1.8297945483763889,0.8527420886819393,-0.46435609071949885,-0.4344403663727516,-0.010235208341932433,0.501070376064635,0.4567867683289276,-0.43680265381891936,0.2705091234288111,-0.22589784857768302,-0.5259367704586406,-4.712845245578393,0.12036257357495207,0.09462692640572229,0.008788104617118039,0.5508347758400927,-0.3647424984015676,0.11470977671261466,-0.25384473887718007,1.5037676525604637,1.246682450040236
KOR,"Korea, Rep.",2013,1.325851525027752,1.7607880107550948,-0.19449382976754853,0.6653260273780275,0.8367428198704089,1.7617898620787062,-0.12490053318325074,1.2779591497645977,0.4712261267900734,-1.1487888999113303,-1.057899640088226,0.0640308702283458,0.06728964864739066,0.13444867974801528,-1.08675384826703,-0.0003926338632130787,-1.7758795947670905,-1.260110034288006,-6.311194666912172,-0.46340816706249477,-0.4325528073751203,-0.0002833792558357477,0.5173822199398797,0.4780961107138827,-0.43472823948389866,0.33165576040351763,-0.220399019551712,-0.524998339976125
KOR,"Korea, Rep.",2014,1.391408731895742,1.8372241963395926,-0.22935789559063074,0.554989340708357,0.6514000032729591,1.8383715201534052,-0.09376165408377779,1.0620639283154418,0.4444436203688172,-0.8914389094830268,-0.8204819170048833,-0.028045790800137173,-0.19599096821090314,-0.6608759145326623,-0.8423691089270359,0.05514282465820035,-2.507791134778108,-1.2631787174101905,-6.425934055093705,-1.1555108142141965,-1.057209659894907,0.0759948979066407,0.07621056954133051,0.1494317840612932,-1.0861269461750809,0.01634267818644632,-1.7993731030563132,-1.2644553005093748
KOR,"Korea, Rep.",2015,1.4039432639571228,1.8518387881538505,-0.28095531565144477,0.3892403618309123,0.7019830698794164,1.8530139262947156,-0.20559884349083005,1.866031728798511,1.0731410066498657,-1.1957918740474824,-1.096389749713916,-0.1650432773512984,-0.5796375154044583,-0.6353843864289447,-1.1313888201329731,-0.12127097457749417,-0.5941465947521893,0.1306540079818471,-8.231241233579368,-0.8952769282463295,-0.8193358902902924,-0.01857652965944123,-0.1915559237948234,-0.6615019265662311,-0.841197935349418,0.08098255639826897,-2.544975014779805,-1.267546068324229
KOR,"Korea, Rep.",2016,1.4614116204439955,1.9188438082199437,-0.20110432813417534,0.620582955227884,0.6947373520774921,1.9201464695626855,-0.008108714532143126,1.476891727394094,0.7342040075933757,-1.2197124363344962,-1.1161961171433292,0.010173257114823359,-0.24052314330918284,-0.825587685701767,-1.154104268342817,0.22445291729865266,-2.056508808295671,-0.7244211363128262,-7.704950785274491,-1.2030405094403005,-1.0957737036834312,-0.15928588783328518,-0.5817391885120772,-0.6355100993005219,-1.1308613249946493,-0.12435231975267347,-0.5955358415962964,0.13631778968970143
KOR,"Korea, Rep.",2017,1.4970833754578865,1.9604351605156112,-0.1431279717814827,0.6855751789220921,1.2591605869903266,1.9618169780530663,-0.06848792081974987,1.8291054190398337,0.5376570628448575,-1.5627060691038783,-1.4278290957284427,0.12753773627616027,-0.2502374549774509,0.9771464298882255,-1.4798179371100817,0.14539739115456907,-1.6373995954187182,-1.3322955901885607,-2.312203180748611,-1.2272291284805652,-1.115618116397956,0.020678042358718913,-0.23684685523135965,-0.8294463466668064,-1.1536273629867284,0.2780491524018183,-2.0852514731243956,-0.7249111577248488
KOR,"Korea, Rep.",2018,1.5968750776785678,2.076786930750309,-0.2003228061319001,0.7567732864279847,0.656741624664255,2.0783901876705113,-0.26529351998895045,2.20506862073005,1.416226907248037,-1.464987100621814,-1.3369805897452565,-0.03804192158222747,-0.2864853704960304,-1.3178958372597003,-1.3870220345288629,-0.15807069397899004,-1.2674338266688878,0.4118669425203427,5.448859117281586,-1.57406638994407,-1.4278496987180882,0.14122244759517555,-0.24672668308054255,1.0086684006237863,-1.4800664316414058,0.1860333535234359,-1.6583028416855743,-1.3371603612769285
KOR,"Korea, Rep.",2019,1.813108959160112,2.328904034028696,-0.22575770419573074,0.706905046176392,0.8332325443156291,2.3309871173891596,-0.17233017017109353,1.681345044092223,0.7879203000663365,-0.4477579377524471,-0.4060819489024119,-0.13225830590190812,-0.5911861162817439,-0.886241957015241,-0.42104071312629526,0.021588989486534718,-3.420387866159575,-1.2737607973510525,6.800406377906796,-1.4752523707224767,-1.3368266853536572,-0.028843500112541182,-0.28359220453432754,-1.3314165849644548,-1.3870638624577702,-0.16718494315533697,-1.28141688023732,0.4195545569234395
KOR,"Korea, Rep.",2020,2.088737548465861,2.650272179669668,-0.23443529332444177,0.6974016720611357,1.7722004401212432,2.652966887276688,-0.38926698898426565,5.752245095401862,2.344409075226218,1.017043158396316,0.9336362939223685,-0.19189080984599216,-0.8575105669489248,2.2258676253449985,0.969963939609386,-0.3193447120766179,6.8866913971656025,1.9260834440900523,5.533116879044883,-0.4466240131586371,-0.4041399173175274,-0.12561262559669123,-0.593484558895777,-0.8912910244943925,-0.4189311952291579,0.04192794378172337,-3.474641826072859,-1.2782043053572358
KOR,"Korea, Rep.",2021,2.231815245578725,2.8170930973384687,-0.1017312603582839,1.6238919232034124,1.543463448048768,2.8201052966429785,-0.3790016698954816,5.594328144661379,2.5432291497611685,1.271263642370556,1.1669410209774542,0.08509713279484568,0.6153576457236547,1.26708604896276,1.211376836526669,-0.2871226463566229,5.753731072560429,2.0793419892443663,1.256954534834648,1.034591823633795,0.9381517384613917,-0.18686083946912418,-0.8643467480527228,2.2818971173678735,0.9751713766767687,-0.3548980397266449,7.02523088109217,1.944668568839114
MEX,Mexico,1960,-0.9894912687357624,-0.9312764071602749,-0.3188036676562163,-0.6001599065181783,-1.1445305850219516,-0.9353980626111216,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.012455388166325038,-0.12735607662704745,-0.0025045302067059644,0.009438257385638475,-0.0190769243023849,-0.13235679444576706,-0.015882763114246964,-0.006878069997748295,0.04151955146401205,1.2304209457846902,-0.006443409841008024,-0.12487865129485184,0.007656757355722144,0.017373484010211517,-0.007106928137749123,-0.12960434595593673,-0.0016868851759619912,0.0027175139189816507,0.0465418504901771
MEX,Mexico,1961,-0.9894912687357624,-0.8896274833932222,-0.3188036676562163,-0.6001599065181783,-1.1445305850219516,-0.8936698730799775,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.012372317520507936,-0.01798495100586332,-0.002330884771791562,0.00961540979237196,-0.018900124465577393,-0.01865976224205445,-0.015896649057249652,-0.006780881345053561,0.04096531915875864,-0.08678614225155812,-0.006443409841008024,-0.12487865129485184,0.007656757355722144,0.017373484010211517,-0.007106928137749123,-0.12960434595593673,-0.0016868851759619912,0.0027175139189816507,0.0465418504901771
MEX,Mexico,1962,-0.9894912687357624,-0.8316635442895138,-0.3188036676562163,-0.6001599065181783,-1.1445305850219516,-0.8355956176581691,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.012286581053316113,0.20544750254812716,-0.0021580633128456214,0.00979734823843947,-0.018694039805364993,0.213562333297464,-0.015909491679306463,-0.006676879012608161,0.03998859830339302,-1.213320415055101,-0.006359408295350817,-0.015297438908790286,0.00783510761828334,0.01755365480783091,-0.006926658410480943,-0.015654098053073755,-0.0017030475646132755,0.0028165204809576148,0.04598362948695725
MEX,Mexico,1963,-0.9894912687357624,-0.8392341751836581,-0.3188036676562163,-0.6001599065181783,-1.1445305850219516,-0.8431806568920303,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.01219367782845493,-0.021929407680792913,-0.0019894502361542075,0.009991873278441733,-0.018401868673305947,-0.022680127152407695,-0.015919065479095593,-0.0065534075274376,0.03774995412074323,-2.467378056813299,-0.006272711054797779,0.2085641974031647,0.008012611579699956,0.01773869319116449,-0.006716529113070488,0.21708518143698832,-0.0017179955914734925,0.0029224681722507806,0.04499987936885712
MEX,Mexico,1964,-0.9894912687357624,-0.8422937049172861,-0.3188036676562163,-0.6001599065181783,-1.1445305850219516,-0.8462460094882959,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.012088129159380208,-0.21639228640621014,-0.0018327185929104468,0.010207980597785488,-0.017941353442523764,-0.2247325277856512,-0.015921834348698767,-0.006393009646668036,0.03300277281512991,-2.4397059775629515,-0.006178766745010413,-0.01924947233798046,0.008185793135057219,0.01793653262366444,-0.006418623802505842,-0.01968341675484867,-0.0017291389090739956,0.003048249185875901,0.042745124116148274
MEX,Mexico,1965,-0.9894912687357624,-0.8486872176365976,-0.3188036676562163,-0.6001599065181783,-1.1445305850219516,-0.8526516902692303,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.011964407641548176,-0.43286830936555376,-0.0017015162099814375,0.01045391576228347,-0.0172077022190278,-0.44968220572565504,-0.01591285583560334,-0.006174661072377901,0.02411564801419464,-1.1714483767727764,-0.0060720352846115305,-0.2140858872855782,0.008346771336056007,0.01815632206268759,-0.0059490704558795545,-0.22218581013548144,-0.0017323617039999547,0.003211647301632326,0.03796377830543383
MEX,Mexico,1966,-0.9894912687357624,-0.8234547997459969,-0.3188036676562163,-0.6001599065181783,-1.1445305850219516,-0.8273712503242024,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.01181799263910883,-0.42809154196375193,-0.0016170330063406955,0.010735013144960979,-0.016078193994021116,-0.44475229337014915,-0.01588575345400627,-0.005875374430405737,0.009119852581951918,-1.0813854041358262,-0.005946927328284474,-0.4309777306644224,0.008481528575459267,0.01840644756517044,-0.005201020523494285,-0.44763647555835273,-0.001721911263714354,0.0034340800759678327,0.029012694662177343
MEX,Mexico,1967,-0.9894912687357624,-0.7684463215285746,-0.3188036676562163,-0.6001599065181783,-1.1445305850219516,-0.772258080588656,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.011646607500083265,-0.209164315363467,-0.0016093130168974442,0.011051236574410888,-0.014419515156135439,-0.21733947295758027,-0.01583280646994506,-0.0054723827560930575,-0.014201790133207026,0.6962692844225487,-0.005798871581379751,-0.4261917877548774,0.008568300805082031,0.018692334393238908,-0.004049344462329086,-0.44269558375000045,-0.00169036574860873,0.003738964860820918,0.013908977518805845
MEX,Mexico,1968,-0.9894912687357624,-0.7454533860868228,-0.3188036676562163,-0.6001599065181783,-1.1445305850219516,-0.7492213852503294,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.011451683706388154,-0.19361760245080617,-0.0017180992245330166,0.011394368360966868,-0.012099054573681196,-0.20134043186824302,-0.01574522092511373,-0.004946132360704036,-0.04816494834418412,2.7276671570183666,-0.005625565879477301,-0.20684403231282728,0.008576229963397379,0.019013945759183516,-0.002358112235363286,-0.2147762901674604,-0.001628738696406029,0.0041494944758774886,-0.00958050634886325
MEX,Mexico,1969,-0.9894912687357624,-0.6846857718506136,-0.3188036676562163,-0.6001599065181783,-1.1445305850219516,-0.688338118772987,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.011240074725221955,0.11324199025071241,-0.0019929107599952864,0.011744847062408904,-0.009001490383026365,0.1172843141443632,-0.015613659106703454,-0.004284312748168539,-0.09495056539802339,3.865389788923391,-0.005428457745855631,-0.1912674563206585,0.00846449625324021,0.019362923957178688,7.889927811919931e-06,-0.19874161746754676,-0.0015267944773116624,0.0046855883607223574,-0.04378809055018062
MEX,Mexico,1970,-0.9894912687357624,-0.6239187091106952,-0.3188036676562163,-0.6001599065181783,-1.1445305850219516,-0.6274554048415371,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.011026005247004924,0.4639028513344842,-0.002491955039822317,0.012068336166097723,-0.005051994594421041,0.48131114200211356,-0.015429115402850834,-0.0034871191190361185,-0.15626522819379682,3.6990671038391945,-0.005214477448506745,0.11618157110356325,0.008182238850224106,0.019719374249623323,0.0031662472087238,0.12059274062784128,-0.0013736645645355346,0.0053597872786887825,-0.09091041424098895
MEX,Mexico,1971,-0.9894912687357624,-0.5936059330927932,-0.3188546412560327,-0.6001599065181783,-1.1445305850219516,-0.5970849378886608,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.010833187275192583,0.660297069897147,-0.0034025977841939887,0.012312219301960378,-0.00024720873390398187,0.684897827045071,-0.015184231920822034,-0.002573870566601434,-0.23287331101207145,2.18994910757813,-0.004998009081475461,0.46751600307229957,0.007669673239842881,0.020048375085160833,0.007193256178386323,0.48543029595964154,-0.0011588669764829858,0.006171892378009901,-0.15266634628160522
MEX,Mexico,1972,-0.9894912687357624,-0.6051277666484943,-0.32013836350891617,-0.6001599065181783,-1.1445305850219516,-0.6086286996686212,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.010696960821054992,0.6315863693710794,-0.007646633038105993,0.012402365351453346,0.005305261198811332,0.6544184478047828,-0.014875143924051298,-0.0015909820131955077,-0.32398382888695426,0.41489287491416604,-0.004803030367834719,0.6642874676931345,0.006734357130679419,0.02029641359575471,0.012092341224491031,0.6894703907688143,-0.0008738375758825538,0.007102223202639012,-0.22982576199991844
MEX,Mexico,1973,-0.9894912687357624,-0.6596263164227258,-0.31735747266929853,-0.6001599065181783,-1.1445305850219516,-0.6632309704708892,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.010666222083395445,0.3710817074410663,-0.002475725203599186,0.012240689616203936,0.011338796871731545,0.3829183312006572,-0.014503928666961218,-0.0006210966957101148,-0.4264843567779029,2.164850869545468,-0.0046652773433529665,0.6355216178929177,0.002375332073514507,0.020388095588333113,0.01775378446171041,0.6589231306245622,-0.0005140780456664996,0.008103496641256421,-0.3215919838709858
MEX,Mexico,1974,-0.9894912687357624,-0.7294810927548274,-0.3168408896211299,-0.6001599065181783,-1.1445305850219516,-0.7332186936289968,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.010804785713091323,0.06467066142442633,-0.00319507488560461,0.011704252357515316,0.017372242921256265,0.06357586006677263,-0.014081696274930479,0.00020708494886827032,-0.5340299243909792,6.847244316421069,-0.004634194143631148,0.3745165626337739,0.007686342814560739,0.020223665159682987,0.02390573488123687,0.38681835363033823,-8.20061829768108e-05,0.009091523619023118,-0.424830187359843
MEX,Mexico,1975,-0.9894912687357624,-0.7187959938632992,-0.31734338930345934,-0.6001599065181783,-1.1445305850219516,-0.7225132589772275,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.011191692200472786,0.3667492377270105,-0.006802063673788398,0.010646875553719041,0.022649571595448854,0.3764450726235473,-0.013632301896864728,0.0007091064302835445,-0.6360180108999413,-6.209352038205452,-0.004774310534346993,0.06751694349040858,0.006947502748179361,0.01967808787652422,0.03005759391841053,0.06676467196149717,0.00040944650553263653,0.009935196363194707,-0.5331497387027962
MEX,Mexico,1976,-0.9894912687357624,-0.6409605785912784,-0.31461814323064674,-0.6001599065181783,-1.1364308785561508,-0.6445297082167745,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.011919822239026417,1.1750262080657994,-0.0030322363166033033,0.008904507272761914,0.054494909971780546,1.2153025262029153,-0.013196568029116893,0.0006364733885641559,-0.716513089270108,-2.5997511212447186,-0.0051655527432543456,0.37017577084621855,0.0032427845806963828,0.018602695079796203,0.03543849594852395,0.38033067839991197,0.0009325140850691828,0.01044660813334367,-0.635871812872535
MEX,Mexico,1977,-0.9894912687357624,-1.0098834231386167,-0.31865400070416056,-0.6001599065181783,-1.1364308785561508,-1.013478585425696,-0.18249037911945745,-0.6808372713112739,1.5210789598842294,-0.01309202766051708,-1.078809627001816,-0.015990792475540482,0.006305795440243967,0.05459831995743127,-1.1228956842100353,-0.012836778459267846,-0.0003283666207909518,-0.7532267453932711,-0.3536835992252918,-0.005901842296276629,1.180005329154263,0.007114753338733548,0.016830639657489353,0.06790883397329532,1.2210563590778996,0.001439681665816288,0.01037261649391761,-0.7169461980646977
