REF_AREA,REF_AREA_LABEL,TIME_PERIOD,Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Monetary Sector credit to private sector (% GDP),Market capitalization of listed domestic companies (% of GDP),"Stocks traded, total value (% of GDP)","Stocks traded, turnover ratio of domestic shares (%)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Portfolio equity, net inflows (BoP, current US$)"
IDN,Indonesia,1991,27.65871049,51.5043293,51.92332212,32.94131089,5.751907978,21.58836518,1482000000.0,0.011147125,0.0
IDN,Indonesia,1992,27.65871049,49.45312244,49.47274655,32.94131089,5.751907978,21.58836518,1777000000.0,0.557695007,0.0
IDN,Indonesia,1993,27.65871049,48.90383103,48.98145952,32.94131089,5.751907978,21.58836518,2004000000.0,0.225306901,1805000000.0
IDN,Indonesia,1994,27.65871049,51.88403423,51.93531364,32.94131089,6.663665066,21.58836518,2109000000.0,0.344277584,1900000000.0
IDN,Indonesia,1995,27.65871049,53.47842894,53.52639225,32.94131089,7.11149049,21.58836518,4346000000.0,0.298319867,1493000000.0
IDN,Indonesia,1996,27.65871049,55.42860254,55.46559313,40.0216424,14.26694188,35.64806695,6194000000.0,0.263887428,1819000000.0
IDN,Indonesia,1997,27.65871049,60.81624252,60.84890165,13.46472993,10.19458729,75.71326973,4677000000.0,0.08250328,-4987000000.0
IDN,Indonesia,1998,27.65871049,53.2101635,53.23789031,23.13136704,13.54786084,58.56921821,-240800000.0,0.046099583,-4371000000.0
IDN,Indonesia,1999,27.65871049,20.48099736,20.59284284,45.74575134,15.11530411,33.0419846,-1865620963.0,0.051428075,-782350000.0
IDN,Indonesia,2000,27.65871049,19.44931272,19.90854065,16.24793089,7.818258922,48.11848951,-4550355286.0,0.306524913,-1021180193.0
IDN,Indonesia,2001,27.65871049,18.15569974,20.29052708,14.33362262,6.007057244,41.90885587,-2977391857.0,0.561621751,442090512.0
IDN,Indonesia,2002,27.65871049,19.34192902,21.2766955,15.36689466,6.331228307,41.20044062,145085548.7,0.8167185889999999,876551080.0
IDN,Indonesia,2003,27.65871049,21.18937807,22.94974278,23.28171674,5.435232817,23.34549844,-596923827.8,1.071815427,1130491111.0
IDN,Indonesia,2004,27.65871049,24.72207341,26.39252554,28.52029714,8.518539238,29.86833972,1896082770.0,1.326912265,2042529156.0
IDN,Indonesia,2005,27.65871049,25.53935784,26.42785322,28.48445563,9.745347383,34.2128616,8336257208.0,1.072170848,-165274363.2
IDN,Indonesia,2006,27.65871049,23.86802023,24.60603404,38.0958838,11.06042542,29.03312464,4914201435.0,0.747661386,1897589872.0
IDN,Indonesia,2007,27.65871049,25.16344943,25.45599021,48.97842945,21.95988302,44.8358252,6928480000.0,1.081667967,3558960000.0
IDN,Indonesia,2008,27.65871049,26.29642954,26.55347983,19.35614609,14.86575523,76.80121425,9318453650.0,1.156291483,322475762.8
IDN,Indonesia,2009,27.65871049,24.89477314,25.12783848,39.83495235,15.95192119,40.04503645,4877369178.0,0.416828151,787278950.2
IDN,Indonesia,2010,27.25304113,24.35649893,24.53634585,47.72757097,13.83300466,28.98325722,15292009411.0,0.554325078,2131563489.0
IDN,Indonesia,2011,30.08219936,26.87854153,26.95926682,43.68649352,11.81177148,27.03758193,20564938227.0,1.01196597,-326105111.0
IDN,Indonesia,2012,33.43417143,29.88802643,29.96071705,46.65394886,10.01551186,21.46766158,21200778608.0,0.815426294,1697641606.0
IDN,Indonesia,2013,36.05813961,32.37033501,32.45528025,37.99064551,10.83343618,28.5160624,23281742362.0,1.217686934,-1855985298.0
IDN,Indonesia,2014,36.42354516,32.93139765,33.00637825,47.38662526,10.18410275,21.49151304,25120732060.0,1.16607114,3259252153.0
IDN,Indonesia,2015,39.1187983,33.09172889,33.15995908,41.03725655,8.717538597,21.24298584,19779127977.0,1.054144746,-1546734908.0
IDN,Indonesia,2016,39.40242469,33.12695828,33.18747571,45.68924908,9.701558799,21.23378912,4541713739.0,-1.244176833,1318638513.0
IDN,Indonesia,2017,38.73234956,32.41745701,32.47067249,51.26792736,9.1090373,17.7675162,20510310832.0,0.197738766,-2537669049.0
IDN,Indonesia,2018,38.80544967,32.73983289,32.80991282,46.70240955,10.04079711,21.4995,18909826044.0,0.613968177,-3668291225.0
IDN,Indonesia,2019,38.37269395,32.47411868,32.537945,46.76274865,10.53427161,22.5271,24993551748.0,0.398756295,-396875903.7
IDN,Indonesia,2020,38.67953909,33.14895805,33.21244973,46.84233809,12.38318685,26.4359,19175077748.0,0.475197656,-4361642809.0
IDN,Indonesia,2021,36.99082706,32.01070626,32.06832761,48.76752414,17.08979383,35.0434,21213080330.0,0.330947672,3131025823.0
IDN,Indonesia,2022,35.28909953,30.56038779,30.61048946,46.26634601,14.77243468,31.9291,24702029705.0,0.502990001,670936188.0
IDN,Indonesia,2023,36.01284025,31.28448983,31.33123948,46.26634601,14.77243468,31.9291,24702029705.0,0.502990001,264695146.2
IND,India,1960,7.843132628,7.843132628,7.843132628,48.17475008,109.4893639,227.2754166,45460000.0,0.0,0.0
IND,India,1961,8.516176155,8.516176155,8.516176155,48.17475008,109.4893639,227.2754166,45460000.0,0.0,0.0
IND,India,1962,8.980480807,8.980480807,8.980480807,48.17475008,109.4893639,227.2754166,45460000.0,0.0,0.0
IND,India,1963,9.10745401,9.10745401,9.10745401,48.17475008,109.4893639,227.2754166,45460000.0,0.0,0.0
IND,India,1964,8.536791909,8.536791909,8.536791909,48.17475008,109.4893639,227.2754166,45460000.0,0.0,0.0
IND,India,1965,9.270091621,9.270091621,9.270091621,48.17475008,109.4893639,227.2754166,45460000.0,0.0,0.0
IND,India,1966,9.515407718,9.515407718,9.515407718,48.17475008,109.4893639,227.2754166,45460000.0,0.0,0.0
IND,India,1967,9.116728704,9.116728704,9.116728704,48.17475008,109.4893639,227.2754166,45460000.0,0.0,0.0
IND,India,1968,9.820643428,9.820643428,9.820643428,48.17475008,109.4893639,227.2754166,45460000.0,0.0,0.0
IND,India,1969,10.40012864,10.40012864,10.40012864,48.17475008,109.4893639,227.2754166,45460000.0,0.0,0.0
IND,India,1970,11.2365497,11.2365497,11.2365497,48.17475008,109.4893639,227.2754166,45460000.0,0.0,0.0
IND,India,1971,12.49343793,12.49343793,12.49343793,48.17475008,109.4893639,227.2754166,47659999.9,0.0,0.0
IND,India,1972,12.92235768,12.92235768,12.92235768,48.17475008,109.4893639,227.2754166,17789999.9,0.0,0.0
IND,India,1973,13.09386383,13.09386383,13.09386383,48.17475008,109.4893639,227.2754166,37909999.9,0.0,0.0
IND,India,1974,12.91379979,12.91379979,12.91379979,48.17475008,109.4893639,227.2754166,56969999.9,0.0,0.0
IND,India,1975,14.93373333,14.93373333,14.93373333,48.17475008,109.4893639,227.2754166,-10326246.71,0.0,0.0
IND,India,1976,17.8877017,17.8877017,17.8877017,48.17475008,109.4893639,227.2754166,-7706430.543,0.0,0.0
IND,India,1977,18.04178519,18.04178519,18.04178519,48.17475008,109.4893639,227.2754166,-36060000.0,0.0,0.0
IND,India,1978,19.6954207,19.6954207,19.6954207,48.17475008,109.4893639,227.2754166,18090000.0,0.0,0.0
IND,India,1979,20.95673624,20.95673624,20.95673624,48.17475008,109.4893639,227.2754166,48570000.0,0.0,0.0
IND,India,1980,20.54345895,20.54345895,20.54345895,48.17475008,109.4893639,227.2754166,79159999.9,0.002146745,0.0
IND,India,1981,21.22546245,21.22546245,21.22546245,48.17475008,109.4893639,227.2754166,91920000.0,0.001033638,0.0
IND,India,1982,22.68789892,22.68789892,22.68789892,48.17475008,109.4893639,227.2754166,72079999.9,0.000498217,0.0
IND,India,1983,22.89266876,22.89266876,22.89266876,48.17475008,109.4893639,227.2754166,5639999.9,0.002290823,0.0
IND,India,1984,24.28257464,24.28257464,24.28257464,48.17475008,109.4893639,227.2754166,19239999.9,0.00188539,0.0
IND,India,1985,24.56366516,24.56366516,24.56366516,48.17475008,109.4893639,227.2754166,106090000.0,0.001290258,0.0
IND,India,1986,25.8010011,25.8010011,25.8010011,48.17475008,109.4893639,227.2754166,117730000.0,-0.000401629,0.0
IND,India,1987,25.38235951,25.38235951,25.38235951,48.17475008,109.4893639,227.2754166,212319999.9,0.001791899,0.0
IND,India,1988,25.27511744,25.27511744,25.27511744,48.17475008,109.4893639,227.2754166,91250000.0,0.003708828,0.0
IND,India,1989,26.58981401,26.58981401,26.58981401,48.17475008,109.4893639,227.2754166,252099999.9,0.003377898,0.0
IND,India,1990,24.91645657,24.91645657,24.91645657,48.17475008,109.4893639,227.2754166,236690000.0,0.001869281,0.0
IND,India,1991,23.82174445,23.82174445,23.82174445,48.17475008,109.4893639,227.2754166,73537638.39,-0.004072485,4636519.763
IND,India,1992,24.69824025,24.69824025,24.69824025,48.17475008,109.4893639,227.2754166,276512439.0,0.008327317,283578511.9
IND,India,1993,23.83205539,23.83205539,23.83205539,48.17475008,109.4893639,227.2754166,550370024.9,0.000125545,1369117146.0
IND,India,1994,23.6473414,23.6473414,23.6473414,48.17475008,109.4893639,227.2754166,973271468.7,0.025233624,5491125009.0
IND,India,1995,22.5107747,22.5107747,22.5107747,48.17475008,109.4893639,227.2754166,2143628110.0,0.032527051,1590475624.0
IND,India,1996,23.40244204,23.40244204,23.40244204,48.17475008,109.4893639,227.2754166,2426057022.0,0.060912857,3958322334.0
IND,India,1997,23.55532535,23.55532535,23.55532535,48.17475008,109.4893639,227.2754166,3577330042.0,0.027152632,2555657284.0
IND,India,1998,23.67774686,23.67774686,23.67774686,48.17475008,109.4893639,227.2754166,2634651658.0,0.011295331,-601151966.9
IND,India,1999,25.42286221,25.42286221,25.42286221,48.17475008,109.4893639,227.2754166,2168591054.0,0.017295949,2317070163.0
IND,India,2000,28.33955116,28.33955116,28.33955116,48.17475008,109.4893639,227.2754166,3584217307.0,0.108782632,2481311864.0
IND,India,2001,28.61941543,28.61941543,28.61941543,30.64675195,51.11721062,166.7948718,5128093562.0,0.217149785,2949583339.0
IND,India,2002,32.30648907,32.30648907,32.30648907,33.4380607,38.24003787,114.3608124,5208967106.0,0.244897118,1063391576.0
IND,India,2003,31.62626562,31.62626562,31.62626562,50.84657067,46.53340805,91.51729887,3681984671.0,0.203693409,8216187274.0
IND,India,2004,36.19180385,36.19180385,36.19180385,58.59729448,53.16729719,90.7333652,5429250990.0,0.259050392,9053979533.0
IND,India,2005,40.06798048,40.06798048,40.06798048,76.15211453,57.74359641,75.82664876,7269407226.0,0.321892641,12151206548.0
IND,India,2006,43.62775243,43.62775243,43.62775243,95.21515196,67.74824961,71.15280312,20029119267.0,1.492867398,9509114658.0
IND,India,2007,45.62776475,45.62776475,45.62776475,161.2394537,89.61789016,55.5806213,25227740887.0,1.399326213,32862817217.0
IND,India,2008,49.55936669,49.55936669,49.55936669,66.00310429,86.51763446,131.0811596,43406277076.0,1.606189451,-15030005085.0
IND,India,2009,48.12444791,48.12444791,48.12444791,101.8944857,78.30256759,76.84671753,35581372930.0,1.199472947,24688929528.0
IND,India,2010,50.55537498,50.55537498,50.55537498,105.1829517,63.31337619,60.1935724,27396885034.0,0.952969169,30442226311.0
IND,India,2011,51.28923313,51.28923313,51.28923313,68.27006417,40.62754034,59.51003684,36498654598.0,0.691587283,-4048294106.0
IND,India,2012,51.88850765,51.88850765,51.88850765,76.07724324,34.87778111,45.84522207,23995685014.0,0.467994186,22809104593.0
IND,India,2013,52.38570952,52.38570952,52.38570952,68.1342664,30.7527913,45.13557264,28153031270.0,0.095057271,19891607287.0
IND,India,2014,51.88218736,51.88218736,51.88218736,82.7172078,37.34122778,45.14324017,34576643694.0,0.573112117,12369281295.0
IND,India,2015,51.86752408,51.86752408,51.86752408,82.96153709,38.13432618,45.96627246,44009492130.0,0.357212266,1932581388.0
IND,India,2016,49.10122542,49.10122542,49.10122542,76.09812486,35.22512504,46.28908414,44458571546.0,0.21994507,2336743636.0
IND,India,2017,48.7940214,48.7940214,48.7940214,96.39877839,45.43918146,47.13667768,39966091359.0,0.418263547,5928064111.0
IND,India,2018,50.33816275,50.33816275,50.33816275,84.43839906,47.93729005,56.77190779,42117450737.0,0.422422743,-4361005877.0
IND,India,2019,50.74246174,50.74246174,50.74246174,80.650283,45.33755213,56.21499447,50610647354.0,0.463417726,13768516397.0
IND,India,2020,54.50529025,54.50529025,54.50529025,97.03201362,72.72614095,74.95066652,64362364994.0,0.41582373,24854054527.0
IND,India,2021,50.14215814,50.14215814,50.14215814,113.6112264,79.39081784,69.87937752,44727277563.0,0.544277281,5223337685.0
IND,India,2022,50.14215814,50.14215814,50.14215814,107.4553197,57.70808298,53.7042588,49940258404.0,0.433349562,-16572089326.0
IND,India,2023,50.14215814,50.14215814,50.14215814,107.4553197,57.70808298,53.7042588,49940258404.0,0.433349562,21427093557.0
ITA,Italy,1960,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,624159999.4,0.100744902,0.0
ITA,Italy,1961,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,624159999.4,0.100744902,0.0
ITA,Italy,1962,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,624159999.4,0.100744902,0.0
ITA,Italy,1963,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,624159999.4,0.100744902,0.0
ITA,Italy,1964,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,624159999.4,0.100744902,0.0
ITA,Italy,1965,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,624159999.4,0.100744902,0.0
ITA,Italy,1966,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,624159999.4,0.100744902,0.0
ITA,Italy,1967,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,624159999.4,0.100744902,0.0
ITA,Italy,1968,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,624159999.4,0.100744902,0.0
ITA,Italy,1969,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,624159999.4,0.100744902,0.0
ITA,Italy,1970,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,624159999.4,0.100744902,0.0
ITA,Italy,1971,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,549089964.6,0.325749429,0.0
ITA,Italy,1972,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,673181132.5,0.152101741,0.0
ITA,Italy,1973,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,673103003.1,0.157785472,0.0
ITA,Italy,1974,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,595350461.0,0.101791727,0.0
ITA,Italy,1975,60.34992479,60.11641541,60.34992479,4.743169428,0.718941514,73.59946479,644515567.9,0.15077269,0.0
ITA,Italy,1976,60.34992479,60.11641541,60.34992479,3.5684011435,0.558924533,73.59946479,109235548.0,0.071167393,0.0
ITA,Italy,1977,60.34992479,60.11641541,60.34992479,2.393632859,0.336184936,73.59946479,1129034015.0,0.217625638,0.0
ITA,Italy,1978,60.34992479,60.11641541,60.34992479,3.112642734,0.62464625,73.59946479,477670644.8,0.050475579,0.0
ITA,Italy,1979,60.34992479,60.11641541,60.34992479,3.266526804,0.879070553,73.59946479,415373573.0,0.136802809,0.0
ITA,Italy,1980,60.34992479,60.11641541,60.34992479,5.309542217,1.79647528,73.59946479,578156245.0,0.15490087,0.0
ITA,Italy,1981,60.34992479,60.11641541,60.34992479,5.562373206,2.519161405,73.59946479,1124409633.0,0.324509432,0.0
ITA,Italy,1982,60.34992479,60.11641541,60.34992479,4.663628763,0.652346933,73.59946479,615183541.1,0.224899282,0.0
ITA,Italy,1983,60.34992479,60.11641541,60.34992479,4.719392825,0.873889323,73.59946479,1194907475.0,0.456733475,0.0
ITA,Italy,1984,60.34992479,60.11641541,60.34992479,5.873955959,0.923844196,73.59946479,1313182672.0,0.42956667,0.0
ITA,Italy,1985,60.34992479,60.11641541,60.34992479,12.86257852,3.03267349,73.59946479,1066817196.0,0.384918822,0.0
ITA,Italy,1986,60.34992479,60.11641541,60.34992479,21.89950167,5.988759728,73.59946479,-153004673.1,0.383046876,0.0
ITA,Italy,1987,60.34992479,60.11641541,60.34992479,14.93665249,4.018725632,73.59946479,4188118187.0,0.25902609,0.0
ITA,Italy,1988,60.34992479,60.11641541,60.34992479,15.18789139,3.544648105,73.59946479,6789447589.0,0.526224673,0.0
ITA,Italy,1989,60.34992479,60.11641541,60.34992479,18.24311664,4.526224851,73.59946479,2191462724.0,0.23052073,4253666871.0
ITA,Italy,1990,60.34992479,60.11641541,60.34992479,12.59419886,3.570029738,73.59946479,6440765876.0,0.63034777,3982154450.0
ITA,Italy,1991,60.34992479,60.11641541,60.34992479,13.24268101,1.880341919,73.59946479,2403349144.0,0.610854319,122694226.3
ITA,Italy,1992,60.34992479,60.11641541,60.34992479,9.366989298,2.093084594,73.59946479,3118551015.0,0.324861164,-432444365.2
ITA,Italy,1993,60.34992479,60.11641541,60.34992479,13.64369672,6.192102911,73.59946479,3738910088.0,0.678609286,4147598555.0
ITA,Italy,1994,60.34992479,60.11641541,60.34992479,16.91847676,10.85749528,73.59946479,2208555823.0,0.477323541,-1374810823.0
ITA,Italy,1995,60.34992479,60.11641541,60.34992479,17.83683369,7.413630029,73.59946479,4843882770.0,0.596038315,5311015918.0
ITA,Italy,1996,60.34992479,60.11641541,60.34992479,19.5512156,7.813374526,73.59946479,3548937154.0,0.663427409,9330269299.0
ITA,Italy,1997,60.34992479,60.11641541,60.34992479,27.75349308,16.35684323,73.59946479,3687266506.0,0.837596851,9321389997.0
ITA,Italy,1998,60.34992479,60.11641541,60.34992479,0.023167546,38.26100024,73.59946479,2640065101.0,0.980664889,14594186941.0
ITA,Italy,1999,60.34992479,60.11641541,60.34992479,58.14541835,42.79471671,73.59946479,6941768225.0,0.020955922,2332966316.0
ITA,Italy,2000,60.34992479,60.11641541,60.34992479,67.00783402,86.29750935,128.7871942,13172981900.0,0.566161145,3528856797.0
ITA,Italy,2001,60.34992479,60.11641541,60.34992479,45.15896413,51.34047714,113.688341,14878086499.0,1.401468784,5532878401.0
ITA,Italy,2002,62.06225768,61.8787503,62.06225768,37.36582683,45.1499016,120.8320689,17239360005.0,0.901074069,-195332565.9
ITA,Italy,2003,65.33336507,65.12557744,65.33336507,38.972687,46.42880208,119.1316423,19572886734.0,0.135927002,5267865256.0
ITA,Italy,2004,67.72795784,67.40791796,67.72795784,43.70572047,49.83021028,114.0130165,20100742902.0,0.79228957,25228561272.0
ITA,Italy,2005,70.85062866,70.55597842,70.85062866,42.94831049,56.76261849,132.1649626,36762073075.0,2.814355287,10684408706.0
ITA,Italy,2006,75.77188136,75.4625466,75.77188136,52.65334588,62.01170648,117.7735345,56995485107.0,3.024335615,21624246685.0
ITA,Italy,2007,81.79987885,81.51638324,81.79987885,48.46294685,100.020763,206.3860527,65975535145.0,5.421951121,-6053289518.0
ITA,Italy,2008,83.68874044,83.5395067,83.68874044,21.67548754,57.47712975,265.1711047,-9501579210.0,2.810849825,-29048904094.0
ITA,Italy,2009,87.56486503,87.37656331,87.56486503,29.81224887,42.12941884,141.3158029,16607196345.0,0.834989649,20932315525.0
ITA,Italy,2010,93.0509631,92.8843874,93.0509631,25.04840322,31.17169065,124.4458195,9930501391.0,1.438503987,3817204298.0
ITA,Italy,2011,94.06032112,93.92185307,94.06032112,18.80119836,36.88906771,196.2059386,34465481830.0,2.26025359,6058146006.0
ITA,Italy,2012,93.75903241,93.60555646,93.75903241,23.08754509,37.49985044,162.4245899,34901033.01,0.325677283,20840769995.0
ITA,Italy,2013,90.84246281,90.70400377,90.84246281,28.73408594,35.94856615,125.1077422,19531411962.0,0.946610041,17094800378.0
ITA,Italy,2014,88.6461863,88.52267683,88.6461863,27.16511692,95.08102946,350.0114862,17032744039.0,0.947093888,28087940288.0
ITA,Italy,2015,87.33184121,87.1832326,87.33184121,27.16511692,95.08102946,350.0114862,13303439230.0,0.839812878,13938985122.0
ITA,Italy,2016,84.94363796,84.53014259,84.94363796,27.16511692,95.08102946,350.0114862,25656663795.0,0.72770998,-678679469.2
ITA,Italy,2017,80.78255305,79.91752586,80.78255305,27.16511692,95.08102946,350.0114862,11138429977.0,0.602211377,19720516803.0
ITA,Italy,2018,76.72240892,75.71173437,76.72240892,27.16511692,95.08102946,350.0114862,44249715319.0,1.847859213,-5903011840.0
ITA,Italy,2019,73.74363989,72.66012244,73.74363989,27.16511692,95.08102946,350.0114862,35760550299.0,1.861698026,18587217286.0
ITA,Italy,2020,83.08926863,81.50075624,83.08926863,27.16511692,95.08102946,350.0114862,-17050399621.0,0.249713919,-3143918843.0
ITA,Italy,2021,76.86335174,75.28793844,76.86335174,27.16511692,95.08102946,350.0114862,24902365871.0,2.545949827,5284233636.0
ITA,Italy,2022,70.8357223,69.54326214,70.8357223,27.16511692,95.08102946,350.0114862,62728326244.0,2.264133561,-12600746940.0
ITA,Italy,2023,64.76473591,63.54078373,64.76473591,27.16511692,95.08102946,350.0114862,62728326244.0,2.264133561,3673576360.0
JPN,Japan,1960,105.9698904,52.6157756,52.6157756,26.61087473,11.29986252,42.4633261,94000000.0,0.163426034,-780000000.0
JPN,Japan,1961,105.9698904,53.15765661,53.15765661,26.61087473,11.29986252,42.4633261,94000000.0,0.163426034,-780000000.0
JPN,Japan,1962,105.9698904,69.44032237,69.44032237,26.61087473,11.29986252,42.4633261,94000000.0,0.163426034,-780000000.0
JPN,Japan,1963,105.9698904,76.32800251,76.32800251,26.61087473,11.29986252,42.4633261,94000000.0,0.163426034,-780000000.0
JPN,Japan,1964,105.9698904,73.60474037,73.60474037,26.61087473,11.29986252,42.4633261,94000000.0,0.163426034,-780000000.0
JPN,Japan,1965,105.9698904,76.43746073,76.43746073,26.61087473,11.29986252,42.4633261,94000000.0,0.163426034,-780000000.0
JPN,Japan,1966,105.9698904,76.73322605,76.73322605,26.61087473,11.29986252,42.4633261,94000000.0,0.163426034,-780000000.0
JPN,Japan,1967,105.9698904,76.13141192,76.13141192,26.61087473,11.29986252,42.4633261,94000000.0,0.163426034,-780000000.0
JPN,Japan,1968,105.9698904,72.97050065,72.97050065,26.61087473,11.29986252,42.4633261,94000000.0,0.163426034,-780000000.0
JPN,Japan,1969,105.9698904,72.94011011,72.94011011,26.61087473,11.29986252,42.4633261,94000000.0,0.163426034,-780000000.0
JPN,Japan,1970,105.9698904,98.60037369,98.60037369,26.61087473,11.29986252,42.4633261,94000000.0,0.163426034,-780000000.0
JPN,Japan,1971,117.3275864,108.9027979,108.9027979,26.61087473,11.29986252,42.4633261,210000000.0,0.146720756,-780000000.0
JPN,Japan,1972,126.5706304,117.8071425,117.8071425,26.61087473,11.29986252,42.4633261,169000000.0,0.222506833,-780000000.0
JPN,Japan,1973,125.3668426,116.6895749,116.6895749,26.61087473,11.29986252,42.4633261,-42000000.0,0.431295585,-780000000.0
JPN,Japan,1974,119.954549,111.5342835,111.5342835,26.61087473,11.29986252,42.4633261,202000000.0,0.410582256,-780000000.0
JPN,Japan,1975,123.2432328,114.41029,114.41029,26.61087473,11.29986252,42.4633261,226000000.0,0.330855241,-780000000.0
JPN,Japan,1976,123.8774537,114.8966241,114.8966241,30.20634706,15.39054225,50.95135211,113000000.0,0.332451748,-780000000.0
JPN,Japan,1977,121.8434747,112.8899315,112.8899315,2.921086289,13.9507915,477.589161,21000000.0,0.223181188,-780000000.0
JPN,Japan,1978,121.110402,112.3858168,112.3858168,3.30221778,18.73617505,567.3815689,8000000.0,0.228946839,-810000000.0
JPN,Japan,1979,122.5490287,113.6625657,113.6625657,26.82263632,15.42440909,57.50519414,239000000.0,0.268853595,330000000.0
JPN,Japan,1980,124.5064452,114.9401408,114.9401408,33.57715872,15.95537725,47.51854493,278000000.0,0.21117833,6550000000.0
JPN,Japan,1981,127.4871557,117.4385751,117.4385751,33.56375954,20.59508115,61.36106751,189000000.0,0.393022474,5920000000.0
JPN,Japan,1982,132.5609034,122.1573526,122.1573526,36.0225994,15.11114189,41.94906014,439000000.0,0.39180779,2550000000.0
JPN,Japan,1983,136.9670635,126.3301154,126.3301154,42.95109567,21.41517533,49.85943896,416000000.0,0.284217005,6130000000.0
JPN,Japan,1984,139.7312675,129.0015504,129.0015504,47.88232192,23.79784287,49.70068684,-10000000.0,0.443222723,-3610000000.0
JPN,Japan,1985,143.2936941,132.4113465,132.4113465,66.45055288,31.89160885,47.99299249,608713150.2,0.45129845,-668227149.4
JPN,Japan,1986,148.9830974,137.8530498,137.8530498,84.13060936,54.52595428,64.81107732,242107761.7,0.679333748,-15707444297.0
JPN,Japan,1987,164.5980288,151.4998406,151.4998406,105.6425817,78.04905128,73.88029529,1177422254.0,0.778864249,-43549865335.0
JPN,Japan,1988,173.4853778,158.4926263,158.4926263,121.2209534,81.35438179,67.11247479,-483800486.9,1.133690619,6822084144.0
JPN,Japan,1989,181.9069307,164.7507507,164.7507507,137.0138,83.91323463,61.24436709,-1059696732.0,1.487437356,6946386727.0
JPN,Japan,1990,186.9876788,167.665774,167.665774,91.92157474,48.35582216,52.60551976,1806039008.0,1.593735851,-13356580865.0
JPN,Japan,1991,186.6568421,166.2998717,166.2998717,82.3915356,28.2585668,34.29790038,1284268820.0,0.86726223,46619111548.0
JPN,Japan,1992,190.3736345,169.4299363,169.4299363,56.64437021,15.23052164,26.88797066,2755603983.0,0.434703264,8878267465.0
JPN,Japan,1993,193.8073863,171.7398966,171.7398966,64.05855914,20.0503512,31.30003465,210435439.0,0.306660845,19856821357.0
JPN,Japan,1994,195.5869075,173.1049384,173.1049384,71.86116012,21.39531577,29.77312881,888384471.0,0.362504994,48947143531.0
JPN,Japan,1995,193.5618998,171.9639158,171.9639158,63.93049877,20.63619082,32.27910187,41463072.0,0.408079929,50597018419.0
JPN,Japan,1996,193.5036105,170.989508,170.989508,61.3344218,24.15432922,39.38135963,-38203596.34,0.536266324,49449943116.0
JPN,Japan,1997,206.5826884,181.3248902,181.3248902,46.41945903,23.2017568,49.98282463,2486935040.0,0.53394472,27001421672.0
JPN,Japan,1998,214.5838172,187.5445995,187.5445995,59.52496065,25.50969458,42.85545812,2512021924.0,0.483244008,16114546801.0
JPN,Japan,1999,217.7608873,187.8585771,187.8585771,96.10364912,43.75972926,45.53388936,14780510031.0,0.523338252,103886000000.0
JPN,Japan,2000,208.8150056,181.7023793,181.7023793,63.54657004,49.93649155,78.58251282,10688168326.0,0.906284999,-1285970962.0
JPN,Japan,2001,180.2015371,105.6840926,105.6840926,51.76404889,38.90417218,75.15674106,4926033619.0,0.815148296,39100776786.0
JPN,Japan,2002,177.9180356,98.7384807,98.7670996,49.47108015,41.42131532,83.72834228,11557373874.0,0.738773361,-16689552683.0
JPN,Japan,2003,177.5363257,94.70630492,95.13530009,65.34036997,51.50623828,78.82758898,8771535612.0,0.762564559,87775125021.0
JPN,Japan,2004,170.7718668,91.89395031,92.38123698,72.70774749,70.66428971,97.189491,7527948175.0,0.830017787,98279635805.0
JPN,Japan,2005,168.9034087,92.82903637,93.50219975,94.64829205,89.77976292,94.85618914,5459618343.0,1.069344224,131315000000.0
JPN,Japan,2006,166.6423504,93.54661377,94.17729164,100.2695918,119.4903884,119.1691182,-2396909736.0,1.26372738,71437018626.0
JPN,Japan,2007,160.1678863,93.29278186,93.81964936,94.5667556,143.8032379,152.0653183,21631204436.0,1.593748009,45454662461.0
JPN,Japan,2008,158.4960739,96.66348884,96.91573211,61.01428462,121.5801538,199.2650647,24624845330.0,2.225392099,-69691958099.0
JPN,Japan,2009,165.5958398,101.4785072,101.8657877,62.50281409,73.12883113,117.0008618,12226471579.0,1.392895599,12431826606.0
JPN,Japan,2010,158.614078,99.26926283,99.65592587,66.46512413,74.14904799,111.5608358,7440979284.0,1.383148483,40328237340.0
